generation,individual_id,fitness,wins,draws,losses,depth,search_mode,lmr_min_ply,lmr_full_depth_moves,pawn,knight,bishop,rook,queen,doubled_pawn_penalty,isolated_pawn_penalty,passed_pawn_bonus,protected_pawn_bonus,mobility_bonus,bishop_pair_bonus,king_shield_bonus,undeveloped_minor_penalty
29,945,1.97869,0,2,0,4,instinct,,,134,321,283,542,878,35,23,14,37,0,50,30,28
29,921,2.02131,0,2,0,4,instinct,,,129,317,272,521,864,29,25,0,36,3,53,18,40
29,888,2.01822,0,2,0,4,instinct,,,129,321,292,521,901,65,26,0,28,3,52,30,28
29,923,1.98178,0,2,0,4,instinct,,,122,328,275,487,983,60,30,1,20,12,52,35,26
29,927,2.00545,0,2,0,4,instinct,,,131,321,294,542,901,29,23,6,37,0,50,30,28
29,949,1.99455,0,2,0,4,instinct,,,130,309,302,559,948,65,32,0,32,3,52,33,28
29,959,2.00108,0,2,0,4,instinct,,,130,298,284,439,901,65,33,0,15,7,52,20,28
29,915,1.99892,0,2,0,4,instinct,,,129,339,276,521,948,65,26,1,27,5,52,22,27
29,925,2.00369,0,2,0,4,instinct,,,123,298,272,447,901,64,24,0,32,4,45,26,35
29,894,1.99631,0,2,0,4,instinct,,,124,336,292,494,948,65,30,3,20,12,52,35,28
29,856,2.03651,0,2,0,4,instinct,,,130,321,291,521,948,65,26,0,20,3,52,35,28
29,946,1.96349,0,2,0,4,instinct,,,124,321,291,494,948,65,19,3,12,9,52,35,22
29,855,2.00534,0,2,0,4,instinct,,,122,321,272,521,901,64,24,3,28,3,53,26,33
29,913,1.99466,0,2,0,4,instinct,,,129,323,272,537,901,33,24,3,28,1,60,18,41
29,954,1.96901,0,2,0,4,instinct,,,125,282,291,521,941,71,26,0,35,3,48,30,34
29,794,2.03099,0,2,0,4,instinct,,,121,317,300,559,1000,0,26,0,28,0,53,28,33
29,952,1.99786,0,2,0,4,instinct,,,131,317,300,559,1000,29,23,0,37,0,53,30,33
29,944,2.00214,0,2,0,4,instinct,,,122,312,302,487,1000,63,32,0,20,6,46,37,28
29,924,1.98018,0,2,0,4,instinct,,,123,312,302,559,949,65,32,0,32,6,45,35,23
29,958,2.01982,0,2,0,4,instinct,,,130,328,272,463,948,68,26,7,20,3,52,35,22
29,951,2.0261,0,2,0,4,instinct,,,131,321,302,542,949,29,32,6,32,6,45,30,23
29,916,1.9739,0,2,0,4,instinct,,,120,321,272,494,901,59,30,3,28,12,53,35,33
29,893,2.00485,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
29,948,1.99515,0,2,0,4,instinct,,,119,315,278,521,862,70,24,1,33,3,57,20,33
30,984,2.00933,0,2,0,4,instinct,,,129,298,272,521,901,71,24,0,22,3,45,26,29
30,925,1.99067,0,2,0,4,instinct,,,123,298,272,447,901,64,24,0,32,4,45,26,35
30,927,1.98874,0,2,0,4,instinct,,,131,321,294,542,901,29,23,6,37,0,50,30,28
30,944,2.01126,0,2,0,4,instinct,,,122,312,302,487,1000,63,32,0,20,6,46,37,28
30,987,1.97065,0,2,0,4,instinct,,,135,321,292,519,901,33,25,0,36,5,57,18,39
30,982,2.02935,0,2,0,4,instinct,,,132,341,288,546,901,29,25,0,29,5,53,18,28
30,978,1.97794,0,2,0,4,instinct,,,136,312,272,521,948,71,28,0,26,6,57,29,33
30,981,2.02206,0,2,0,4,instinct,,,130,328,302,463,961,68,26,7,20,3,45,35,23
30,977,1.99241,0,2,0,4,instinct,,,130,321,294,521,901,29,23,0,20,0,52,30,28
30,888,2.00759,0,2,0,4,instinct,,,129,321,292,521,901,65,26,0,28,3,52,30,28
30,988,2.00643,0,2,0,4,instinct,,,131,315,294,542,936,29,23,0,37,3,56,35,28
30,990,1.99357,0,2,0,4,instinct,,,128,317,252,528,864,64,25,0,36,1,49,29,32
30,989,1.97742,0,2,0,4,instinct,,,122,312,272,487,985,63,30,4,28,6,46,30,33
30,976,2.02258,0,2,0,4,instinct,,,128,290,291,559,1000,65,36,0,28,1,45,30,33
30,856,1.99847,0,2,0,4,instinct,,,130,321,291,521,948,65,26,0,20,3,52,35,28
30,893,2.00153,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
30,955,1.99945,0,2,0,4,instinct,,,135,321,272,521,948,64,24,0,28,1,57,26,33
30,980,2.00055,0,2,0,4,instinct,,,121,302,293,582,1000,0,33,3,28,0,45,33,23
30,957,2.01041,0,2,0,4,instinct,,,128,305,291,521,977,65,36,0,35,6,52,30,33
30,991,1.98959,0,2,0,4,instinct,,,116,327,272,463,987,0,27,0,28,0,53,28,30
30,979,1.98171,0,2,0,4,instinct,,,130,321,291,521,948,65,26,0,20,3,52,35,28
30,985,2.01829,0,2,0,4,instinct,,,128,305,300,518,901,29,22,0,35,6,50,38,33
30,947,1.99899,0,2,0,4,instinct,,,118,312,302,494,961,65,30,3,32,6,45,35,23
30,986,2.00101,0,2,0,4,instinct,,,117,321,302,494,961,26,36,3,32,7,45,30,17
30,958,2.01174,0,2,0,4,instinct,,,130,328,272,463,948,68,26,7,20,3,52,35,22
30,921,1.98826,0,2,0,4,instinct,,,129,317,272,521,864,29,25,0,36,3,53,18,40
30,983,2.02426,0,2,0,4,instinct,,,135,321,300,521,948,0,24,0,26,0,57,26,33
30,855,1.97574,0,2,0,4,instinct,,,122,321,272,521,901,64,24,3,28,3,53,26,33
30,848,1.98279,0,2,0,4,instinct,,,122,282,291,476,941,71,36,9,35,0,48,30,28
30,959,2.01721,0,2,0,4,instinct,,,130,298,284,439,901,65,33,0,15,7,52,20,28
30,794,1.96683,0,2,0,4,instinct,,,121,317,300,559,1000,0,26,0,28,0,53,28,33
30,951,2.03317,0,2,0,4,instinct,,,131,321,302,542,949,29,32,6,32,6,45,30,23
31,957,1.97877,0,2,0,4,instinct,,,128,305,291,521,977,65,36,0,35,6,52,30,33
31,1010,2.02123,0,2,0,4,instinct,,,128,305,312,439,901,29,33,0,15,6,43,38,33
31,893,2.0065,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
31,1019,1.9935,0,2,0,4,instinct,,,131,298,284,439,901,29,33,0,15,3,56,20,28
31,983,1.9902,0,2,0,4,instinct,,,135,321,300,521,948,0,24,0,26,0,57,26,33
31,980,2.0098,0,2,0,4,instinct,,,121,302,293,582,1000,0,33,3,28,0,45,33,23
31,1018,2.00055,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,36,0,62,26,41
31,1022,1.99945,0,2,0,4,instinct,,,122,312,291,521,1000,63,36,0,35,6,52,37,33
31,888,2.00492,0,2,0,4,instinct,,,129,321,292,521,901,65,26,0,28,3,52,30,28
31,1016,1.99508,0,2,0,4,instinct,,,128,290,272,577,948,65,36,0,25,4,52,30,22
31,944,2.00255,0,2,0,4,instinct,,,122,312,302,487,1000,63,32,0,20,6,46,37,28
31,1021,1.99745,0,2,0,4,instinct,,,125,271,291,559,1000,65,25,0,29,5,45,26,28
31,988,2.028,0,2,0,4,instinct,,,131,315,294,542,936,29,23,0,37,3,56,35,28
31,1009,1.972,0,2,0,4,instinct,,,128,321,300,518,901,29,22,6,32,6,50,38,23
31,1011,2,0,2,0,4,instinct,,,128,298,300,518,901,25,16,0,16,7,50,38,33
31,984,2,0,2,0,4,instinct,,,129,298,272,521,901,71,24,0,22,3,45,26,29
31,951,2,0,2,0,4,instinct,,,131,321,302,542,949,29,32,6,32,6,45,30,23
31,1008,2,0,2,0,4,instinct,,,132,341,302,542,949,29,32,0,29,6,53,18,28
31,1017,1.9848,0,2,0,4,instinct,,,128,305,300,518,901,68,22,7,35,6,50,38,33
31,1020,2.0152,0,2,0,4,instinct,,,128,290,310,559,1000,62,24,0,28,2,57,30,33
31,959,1.99801,0,2,0,4,instinct,,,130,298,284,439,901,65,33,0,15,7,52,20,28
31,982,2.00199,0,2,0,4,instinct,,,132,341,288,546,901,29,25,0,29,5,53,18,28
31,1015,2,0,2,0,4,instinct,,,131,321,302,542,926,37,24,0,32,0,45,31,28
31,986,2,0,2,0,4,instinct,,,117,321,302,494,961,26,36,3,32,7,45,30,17
31,1014,2.00243,0,2,0,4,instinct,,,135,321,302,542,949,29,32,0,32,2,51,30,33
31,985,1.99757,0,2,0,4,instinct,,,128,305,300,518,901,29,22,0,35,6,50,38,33
31,1013,1.99949,0,2,0,4,instinct,,,128,321,300,542,901,29,32,6,32,6,50,30,33
31,1012,2.00051,0,2,0,4,instinct,,,141,321,302,542,918,29,32,6,32,6,57,30,33
31,1023,1.98772,0,2,0,4,instinct,,,122,298,283,521,968,71,22,0,22,0,45,40,28
31,981,2.01228,0,2,0,4,instinct,,,130,328,302,463,961,68,26,7,20,3,45,35,23
31,958,1.98056,0,2,0,4,instinct,,,130,328,272,463,948,68,26,7,20,3,52,35,22
31,976,2.01944,0,2,0,4,instinct,,,128,290,291,559,1000,65,36,0,28,1,45,30,33
32,1012,1.96855,0,2,0,4,instinct,,,141,321,302,542,918,29,32,6,32,6,57,30,33
32,1040,2.03145,0,2,0,4,instinct,,,135,341,311,538,981,36,32,0,32,5,57,35,33
32,1045,1.99565,0,2,0,4,instinct,,,128,271,291,559,901,29,33,0,30,8,45,32,34
32,1014,2.00435,0,2,0,4,instinct,,,135,321,302,542,949,29,32,0,32,2,51,30,33
32,1049,1.99402,0,2,0,4,instinct,,,131,328,302,542,936,68,23,0,20,3,45,35,23
32,1055,2.00598,0,2,0,4,instinct,,,128,290,292,559,901,65,26,0,28,3,45,30,33
32,1041,2.01219,0,2,0,4,instinct,,,128,301,293,582,1000,62,24,0,28,2,45,33,23
32,1051,1.98781,0,2,0,4,instinct,,,132,311,310,559,991,0,33,0,28,2,56,30,22
32,888,1.97693,0,2,0,4,instinct,,,129,321,292,521,901,65,26,0,28,3,52,30,28
32,982,2.02307,0,2,0,4,instinct,,,132,341,288,546,901,29,25,0,29,5,53,18,28
32,1048,2.00795,0,2,0,4,instinct,,,128,313,326,439,901,21,33,0,20,5,46,41,24
32,944,1.99205,0,2,0,4,instinct,,,122,312,302,487,1000,63,32,0,20,6,46,37,28
32,1015,2.00913,0,2,0,4,instinct,,,131,321,302,542,926,37,24,0,32,0,45,31,28
32,1047,1.99087,0,2,0,4,instinct,,,133,290,302,463,1000,68,26,0,22,2,57,35,23
32,951,2.00599,0,2,0,4,instinct,,,131,321,302,542,949,29,32,6,32,6,45,30,23
32,988,1.99401,0,2,0,4,instinct,,,131,315,294,542,936,29,23,0,37,3,56,35,28
32,1043,2.02206,0,2,0,4,instinct,,,128,305,310,559,1000,62,33,0,28,2,57,30,33
32,1053,1.97794,0,2,0,4,instinct,,,128,290,300,520,901,62,27,0,36,0,57,26,37
32,1046,2.02016,0,2,0,4,instinct,,,134,321,292,519,901,33,26,7,36,5,45,18,19
32,976,1.97984,0,2,0,4,instinct,,,128,290,291,559,1000,65,36,0,28,1,45,30,33
32,1050,1.98546,0,2,0,4,instinct,,,129,328,294,450,921,29,15,0,20,3,55,34,23
32,1010,2.01454,0,2,0,4,instinct,,,128,305,312,439,901,29,33,0,15,6,43,38,33
32,893,2.01397,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
32,1054,1.98603,0,2,0,4,instinct,,,128,301,312,436,874,29,33,3,15,2,39,30,31
32,1044,2.00708,0,2,0,4,instinct,,,132,305,312,439,901,29,25,0,15,5,53,38,33
32,1042,1.99292,0,2,0,4,instinct,,,129,321,294,535,885,29,16,0,36,0,52,35,28
32,1020,2.02536,0,2,0,4,instinct,,,128,290,310,559,1000,62,24,0,28,2,57,30,33
32,980,1.97464,0,2,0,4,instinct,,,121,302,293,582,1000,0,33,3,28,0,45,33,23
32,1011,1.99331,0,2,0,4,instinct,,,128,298,300,518,901,25,16,0,16,7,50,38,33
32,1052,2.00669,0,2,0,4,instinct,,,128,290,326,521,862,54,26,0,28,2,48,30,28
32,981,1.97911,0,2,0,4,instinct,,,130,328,302,463,961,68,26,7,20,3,45,35,23
32,1018,2.02089,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,36,0,62,26,41
33,1040,2.0299,0,2,0,4,instinct,,,135,341,311,538,981,36,32,0,32,5,57,35,33
33,1052,1.9701,0,2,0,4,instinct,,,128,290,326,521,862,54,26,0,28,2,48,30,28
33,1044,2.00382,0,2,0,4,instinct,,,132,305,312,439,901,29,25,0,15,5,53,38,33
33,1074,1.99618,0,2,0,4,instinct,,,128,304,326,521,862,54,26,0,36,2,48,30,41
33,1043,1.99899,0,2,0,4,instinct,,,128,305,310,559,1000,62,33,0,28,2,57,30,33
33,1018,2.00101,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,36,0,62,26,41
33,1079,1.97839,0,2,0,4,instinct,,,135,325,326,557,949,54,38,0,30,2,48,34,33
33,1020,2.02161,0,2,0,4,instinct,,,128,290,310,559,1000,62,24,0,28,2,57,30,33
33,1077,2.01662,0,2,0,4,instinct,,,129,321,302,523,888,43,30,4,36,3,45,24,29
33,1046,1.98338,0,2,0,4,instinct,,,134,321,292,519,901,33,26,7,36,5,45,18,19
33,1076,2.00052,0,2,0,4,instinct,,,132,341,274,546,902,29,25,0,29,5,51,18,20
33,951,1.99948,0,2,0,4,instinct,,,131,321,302,542,949,29,32,6,32,6,45,30,23
33,982,1.99891,0,2,0,4,instinct,,,132,341,288,546,901,29,25,0,29,5,53,18,28
33,1073,2.00109,0,2,0,4,instinct,,,128,290,310,588,1000,62,17,0,28,0,48,33,23
33,1084,2.03758,0,2,0,4,instinct,,,136,321,295,519,1000,63,24,0,36,5,57,37,39
33,1080,1.96242,0,2,0,4,instinct,,,130,285,310,559,1000,62,33,0,28,1,57,30,33
33,1087,1.99945,0,2,0,4,instinct,,,132,321,311,538,901,29,32,0,29,5,53,18,28
33,1015,2.00055,0,2,0,4,instinct,,,131,321,302,542,926,37,24,0,32,0,45,31,28
33,1041,2.01722,0,2,0,4,instinct,,,128,301,293,582,1000,62,24,0,28,2,45,33,23
33,1085,1.98278,0,2,0,4,instinct,,,128,308,293,454,901,29,33,0,10,7,50,38,33
33,1014,2,0,2,0,4,instinct,,,135,321,302,542,949,29,32,0,32,2,51,30,33
33,1083,2,0,2,0,4,instinct,,,128,325,288,559,901,29,39,0,34,8,53,18,33
33,1048,2.01764,0,2,0,4,instinct,,,128,313,326,439,901,21,33,0,20,5,46,41,24
33,1072,1.98236,0,2,0,4,instinct,,,131,310,295,542,943,29,38,3,28,2,49,27,33
33,1078,1.96704,0,2,0,4,instinct,,,130,350,292,556,932,65,25,0,34,2,60,23,33
33,1086,2.03296,0,2,0,4,instinct,,,128,305,292,439,901,65,26,0,28,3,45,30,33
33,1082,1.99836,0,2,0,4,instinct,,,132,321,302,439,926,37,25,0,15,0,45,38,33
33,1075,2.00164,0,2,0,4,instinct,,,128,290,310,523,1000,54,26,0,28,2,48,24,33
33,893,2.00544,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
33,1081,1.99456,0,2,0,4,instinct,,,135,291,311,439,1000,36,26,0,15,5,61,41,33
33,1055,1.99949,0,2,0,4,instinct,,,128,290,292,559,901,65,26,0,28,3,45,30,33
33,1010,2.00051,0,2,0,4,instinct,,,128,305,312,439,901,29,33,0,15,6,43,38,33
34,1113,1.9921,0,2,0,4,instinct,,,136,290,307,459,1000,65,25,0,22,0,48,38,23
34,1014,2.0079,0,2,0,4,instinct,,,135,321,302,542,949,29,32,0,32,2,51,30,33
34,1010,1.97906,0,2,0,4,instinct,,,128,305,312,439,901,29,33,0,15,6,43,38,33
34,1020,2.02094,0,2,0,4,instinct,,,128,290,310,559,1000,62,24,0,28,2,57,30,33
34,1073,1.99584,0,2,0,4,instinct,,,128,290,310,588,1000,62,17,0,28,0,48,33,23
34,1111,2.00416,0,2,0,4,instinct,,,128,291,326,439,901,21,36,0,28,3,45,30,24
34,1015,1.99126,0,2,0,4,instinct,,,131,321,302,542,926,37,24,0,32,0,45,31,28
34,1119,2.00874,0,2,0,4,instinct,,,131,301,310,582,975,62,26,7,28,3,45,24,23
34,1076,1.97881,0,2,0,4,instinct,,,132,341,274,546,902,29,25,0,29,5,51,18,20
34,1112,2.02119,0,2,0,4,instinct,,,128,301,285,439,898,21,16,0,20,4,48,41,18
34,1041,2.00098,0,2,0,4,instinct,,,128,301,293,582,1000,62,24,0,28,2,45,33,23
34,1116,1.99902,0,2,0,4,instinct,,,129,341,311,520,901,36,32,0,36,5,62,26,33
34,1115,2.00599,0,2,0,4,instinct,,,134,301,321,431,901,21,24,0,22,5,46,33,19
34,1104,1.99401,0,2,0,4,instinct,,,132,305,312,523,888,43,25,12,36,5,53,24,29
34,1107,1.98043,0,2,0,4,instinct,,,129,321,302,523,888,63,30,4,36,5,45,37,39
34,1105,2.01957,0,2,0,4,instinct,,,128,290,324,582,1000,59,24,0,28,2,45,27,33
34,1106,1.98925,0,2,0,4,instinct,,,128,286,292,437,901,65,26,0,28,2,45,22,33
34,1110,2.01075,0,2,0,4,instinct,,,125,317,292,430,882,71,23,4,23,3,45,30,29
34,1117,2.00544,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
34,1077,1.99456,0,2,0,4,instinct,,,129,321,302,523,888,43,30,4,36,3,45,24,29
34,1118,1.98713,0,2,0,4,instinct,,,128,273,326,439,1000,21,26,8,20,3,52,24,33
34,1044,2.01287,0,2,0,4,instinct,,,132,305,312,439,901,29,25,0,15,5,53,38,33
34,1108,1.99945,0,2,0,4,instinct,,,132,321,300,519,888,33,30,1,36,0,45,24,29
34,1086,2.00055,0,2,0,4,instinct,,,128,305,292,439,901,65,26,0,28,3,45,30,33
34,1040,1.9918,0,2,0,4,instinct,,,135,341,311,538,981,36,32,0,32,5,57,35,33
34,1084,2.0082,0,2,0,4,instinct,,,136,321,295,519,1000,63,24,0,36,5,57,37,39
34,1018,2.03314,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,36,0,62,26,41
34,1109,1.96686,0,2,0,4,instinct,,,128,321,302,559,888,62,30,0,28,2,45,30,33
34,893,2.02836,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
34,1075,1.97164,0,2,0,4,instinct,,,128,290,310,523,1000,54,26,0,28,2,48,24,33
34,1114,2.02833,0,2,0,4,instinct,,,136,304,326,502,1000,14,24,0,20,5,51,37,24
34,1048,1.97167,0,2,0,4,instinct,,,128,313,326,439,901,21,33,0,20,5,46,41,24
35,1139,1.54614,0,1,1,4,instinct,,,128,291,326,439,901,18,32,0,28,3,45,30,22
35,1115,2.42511,1,1,0,4,instinct,,,134,301,321,431,901,21,24,0,22,5,46,33,19
35,1138,1.98936,0,2,0,4,instinct,,,128,301,285,439,898,21,32,0,36,4,62,41,18
35,1119,2.01064,0,2,0,4,instinct,,,131,301,310,582,975,62,26,7,28,3,45,24,23
35,1145,1.98387,0,2,0,4,instinct,,,125,290,324,582,1000,59,23,4,23,2,45,27,33
35,1084,2.01613,0,2,0,4,instinct,,,136,321,295,519,1000,63,24,0,36,5,57,37,39
35,1148,1.98644,0,2,0,4,instinct,,,133,321,310,600,868,40,25,0,34,5,45,18,21
35,1112,2.01356,0,2,0,4,instinct,,,128,301,285,439,898,21,16,0,20,4,48,41,18
35,1151,2.02052,0,2,0,4,instinct,,,136,321,295,519,1000,63,24,0,22,5,57,33,19
35,1041,1.97948,0,2,0,4,instinct,,,128,301,293,582,1000,62,24,0,28,2,45,33,23
35,1014,1.99193,0,2,0,4,instinct,,,135,321,302,542,949,29,32,0,32,2,51,30,33
35,1147,2.00807,0,2,0,4,instinct,,,129,304,326,502,1000,37,24,0,20,0,51,26,24
35,1020,1.98966,0,2,0,4,instinct,,,128,290,310,559,1000,62,24,0,28,2,57,30,33
35,1111,2.01034,0,2,0,4,instinct,,,128,291,326,439,901,21,36,0,28,3,45,30,24
35,1143,1.98226,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,15,5,62,38,41
35,1114,2.01774,0,2,0,4,instinct,,,136,304,326,502,1000,14,24,0,20,5,51,37,24
35,1086,2.02626,0,2,0,4,instinct,,,128,305,292,439,901,65,26,0,28,3,45,30,33
35,1141,1.97374,0,2,0,4,instinct,,,134,286,324,559,901,62,17,0,28,2,62,38,30
35,1018,2.00424,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,36,0,62,26,41
35,1044,1.99576,0,2,0,4,instinct,,,132,305,312,439,901,29,25,0,15,5,53,38,33
35,1142,1.98977,0,2,0,4,instinct,,,136,304,285,479,898,14,31,0,20,5,45,48,32
35,1146,2.01023,0,2,0,4,instinct,,,130,304,307,502,1000,37,32,5,36,5,62,26,24
35,1105,1.94634,0,2,0,4,instinct,,,128,290,324,582,1000,59,24,0,28,2,45,27,33
35,1150,2.05366,0,2,0,4,instinct,,,128,310,292,519,901,58,24,0,44,5,53,25,33
35,1149,2.00672,0,2,0,4,instinct,,,136,301,285,502,1000,21,16,0,20,4,48,41,18
35,1110,1.99328,0,2,0,4,instinct,,,125,317,292,430,882,71,23,4,23,3,45,30,29
35,1144,2.00384,0,2,0,4,instinct,,,128,293,310,521,949,32,24,7,30,2,51,22,33
35,1117,1.99616,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
35,893,2.01608,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
35,1137,1.98392,0,2,0,4,instinct,,,128,300,310,549,1000,62,24,0,33,2,61,30,29
35,1140,1.99675,0,2,0,4,instinct,,,132,335,292,519,1000,71,24,2,36,5,57,30,29
35,1136,2.00325,0,2,0,4,instinct,,,125,301,300,542,878,17,29,0,20,0,48,41,16
36,1181,1.56394,0,1,1,4,instinct,,,129,301,321,519,901,33,25,0,22,5,52,33,19
36,1112,2.40731,1,1,0,4,instinct,,,128,301,285,439,898,21,16,0,20,4,48,41,18
36,1180,1.97426,0,2,0,4,instinct,,,128,295,290,519,901,65,24,0,47,5,48,19,33
36,1175,2.02574,0,2,0,4,instinct,,,132,301,306,439,901,17,36,0,15,0,51,23,17
36,1147,2.03464,0,2,0,4,instinct,,,129,304,326,502,1000,37,24,0,20,0,51,26,24
36,1149,1.96536,0,2,0,4,instinct,,,136,301,285,502,1000,21,16,0,20,4,48,41,18
36,1086,2.00055,0,2,0,4,instinct,,,128,305,292,439,901,65,26,0,28,3,45,30,33
36,1119,1.99945,0,2,0,4,instinct,,,131,301,310,582,975,62,26,7,28,3,45,24,23
36,1173,2.01929,0,2,0,4,instinct,,,136,301,285,478,1000,21,16,0,20,7,57,44,18
36,1177,1.98071,0,2,0,4,instinct,,,137,291,326,439,873,21,36,1,28,5,46,30,24
36,1183,2.00052,0,2,0,4,instinct,,,129,304,300,520,901,63,32,0,36,0,62,26,41
36,1114,1.99948,0,2,0,4,instinct,,,136,304,326,502,1000,14,24,0,20,5,51,37,24
36,1136,1.95616,0,2,0,4,instinct,,,125,301,300,542,878,17,29,0,20,0,48,41,16
36,1111,2.04384,0,2,0,4,instinct,,,128,291,326,439,901,21,36,0,28,3,45,30,24
36,1146,1.99522,0,2,0,4,instinct,,,130,304,307,502,1000,37,32,5,36,5,62,26,24
36,1169,2.00478,0,2,0,4,instinct,,,136,304,326,502,1000,14,24,0,20,5,51,37,24
36,1171,1.97405,0,2,0,4,instinct,,,129,304,326,502,1000,14,24,0,20,5,51,37,24
36,1178,2.02595,0,2,0,4,instinct,,,122,299,326,439,934,65,24,0,26,5,45,30,24
36,1151,2.00579,0,2,0,4,instinct,,,136,321,295,519,1000,63,24,0,22,5,57,33,19
36,893,1.99421,0,2,0,4,instinct,,,129,321,292,519,901,33,25,0,36,5,52,18,39
36,1018,2.01882,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,36,0,62,26,41
36,1150,1.98118,0,2,0,4,instinct,,,128,310,292,519,901,58,24,0,44,5,53,25,33
36,1172,2,0,2,0,4,instinct,,,136,314,289,519,992,63,24,0,20,5,53,33,24
36,1179,2,0,2,0,4,instinct,,,136,304,326,439,1000,14,26,0,28,5,51,37,33
36,1168,2.01768,0,2,0,4,instinct,,,128,293,294,452,901,26,24,0,36,5,57,29,24
36,1144,1.98232,0,2,0,4,instinct,,,128,293,310,521,949,32,24,7,30,2,51,22,33
36,1176,2.00054,0,2,0,4,instinct,,,136,304,326,439,1000,21,16,0,20,4,51,37,18
36,1115,1.99946,0,2,0,4,instinct,,,134,301,321,431,901,21,24,0,22,5,46,33,19
36,1084,1.99945,0,2,0,4,instinct,,,136,321,295,519,1000,63,24,0,36,5,57,37,39
36,1170,2.00055,0,2,0,4,instinct,,,136,321,295,519,898,21,24,0,20,5,57,33,18
36,1182,2,0,2,0,4,instinct,,,136,301,321,502,901,14,24,0,20,5,46,33,19
36,1174,2,0,2,0,4,instinct,,,128,293,292,439,901,32,24,7,30,2,45,22,33
37,1112,1.96124,0,2,0,4,instinct,,,128,301,285,439,898,21,16,0,20,4,48,41,18
37,1202,2.03876,0,2,0,4,instinct,,,141,301,285,478,990,21,16,0,14,4,63,44,18
37,1170,2.01913,0,2,0,4,instinct,,,136,321,295,519,898,21,24,0,20,5,57,33,18
37,1214,1.98087,0,2,0,4,instinct,,,125,301,326,439,898,21,24,0,26,5,40,30,18
37,1169,2.01801,0,2,0,4,instinct,,,136,304,326,502,1000,14,24,0,20,5,51,37,24
37,1210,1.98199,0,2,0,4,instinct,,,123,316,342,439,989,22,36,0,28,3,54,30,24
37,1212,2.00055,0,2,0,4,instinct,,,135,297,278,493,1000,21,24,0,20,7,58,44,10
37,1086,1.99945,0,2,0,4,instinct,,,128,305,292,439,901,65,26,0,28,3,45,30,33
37,1176,2.00598,0,2,0,4,instinct,,,136,304,326,439,1000,21,16,0,20,4,51,37,18
37,1151,1.99402,0,2,0,4,instinct,,,136,321,295,519,1000,63,24,0,22,5,57,33,19
37,1182,2.03132,0,2,0,4,instinct,,,136,301,321,502,901,14,24,0,20,5,46,33,19
37,1203,1.96868,0,2,0,4,instinct,,,135,301,290,461,901,26,31,2,36,0,62,26,40
37,1204,1.98654,0,2,0,4,instinct,,,128,301,326,439,874,21,36,0,20,7,45,30,24
37,1205,2.01346,0,2,0,4,instinct,,,129,293,294,520,901,26,32,0,36,0,62,29,41
37,1207,1.96387,0,2,0,4,instinct,,,132,301,285,439,901,21,36,0,20,0,48,23,18
37,1175,2.03613,0,2,0,4,instinct,,,132,301,306,439,901,17,36,0,15,0,51,23,17
37,1178,2.00761,0,2,0,4,instinct,,,122,299,326,439,934,65,24,0,26,5,45,30,24
37,1168,1.99239,0,2,0,4,instinct,,,128,293,294,452,901,26,24,0,36,5,57,29,24
37,1213,2.0278,0,2,0,4,instinct,,,132,291,326,452,901,26,36,0,35,5,45,29,24
37,1215,1.9722,0,2,0,4,instinct,,,124,304,290,439,901,27,16,0,36,0,48,41,41
37,1172,1.98632,0,2,0,4,instinct,,,136,314,289,519,992,63,24,0,20,5,53,33,24
37,1183,2.01368,0,2,0,4,instinct,,,129,304,300,520,901,63,32,0,36,0,62,26,41
37,1111,2.00958,0,2,0,4,instinct,,,128,291,326,439,901,21,36,0,28,3,45,30,24
37,1211,1.99042,0,2,0,4,instinct,,,136,304,326,439,1000,21,16,0,20,6,51,37,18
37,1206,2.00107,0,2,0,4,instinct,,,129,304,326,424,901,14,36,0,21,5,45,30,11
37,1173,1.99893,0,2,0,4,instinct,,,136,301,285,478,1000,21,16,0,20,7,57,44,18
37,1018,1.99353,0,2,0,4,instinct,,,129,304,300,520,901,37,32,0,36,0,62,26,41
37,1208,2.00647,0,2,0,4,instinct,,,140,307,326,502,1000,21,16,0,20,5,51,37,24
37,1147,1.97653,0,2,0,4,instinct,,,129,304,326,502,1000,37,24,0,20,0,51,26,24
37,1201,2.02347,0,2,0,4,instinct,,,132,301,285,428,898,17,19,0,20,4,59,41,17
